baserent,balcony,noparkspaces,haskitchen,cellar,livingspace,petsallowed,condition,geo_krs,lift,norooms,floor,garden,energyefficiencyclass
1050.0,True,1.0,False,True,96.28,negotiable,first_time_use,Main_Kinzig_Kreis,True,3.0,3.0,False,B
590.0,True,1.0,False,True,75.0,no,mint_condition,Heinsberg_Kreis,False,2.0,3.0,False,A_PLUS
970.0,True,1.0,True,True,92.2,no,first_time_use,Hohenlohekreis,True,3.5,0.0,False,A_PLUS
779.2,True,1.0,False,True,63.35,no,first_time_use,Dresden,True,2.0,5.0,False,B
1450.0,True,2.0,False,True,129.0,no,mint_condition,Bad_T?lz_Wolfratshausen_Kreis,True,3.0,1.0,True,A_PLUS
410.0,False,1.0,True,False,18.0,negotiable,first_time_use,Bonn,True,1.0,2.0,False,B
675.0,True,1.0,False,True,78.82,negotiable,mint_condition,Krefeld,True,2.0,1.0,False,B
950.0,False,1.0,True,True,63.0,negotiable,mint_condition,Ebersberg_Kreis,True,2.5,2.0,False,B
745.0,True,1.0,False,False,90.0,no,first_time_use,Coesfeld_Kreis,False,3.0,1.0,False,A_PLUS
525.0,False,2.0,True,False,61.0,negotiable,first_time_use,Steinfurt_Kreis,False,2.0,2.0,False,A
903.0,True,1.0,False,True,80.0,negotiable,first_time_use,Karlsruhe_Kreis,False,3.0,1.0,False,A_PLUS
397.33,True,1.0,False,True,69.1,negotiable,first_time_use,Rhein_Erft_Kreis,True,3.0,1.0,False,B
1550.0,True,1.0,True,True,80.0,negotiable,first_time_use,M?nchen_Kreis,True,3.0,1.0,True,A
1127.84,True,1.0,True,False,100.6,negotiable,first_time_use,Leipzig,True,4.0,2.0,False,B
1226.0,True,1.0,True,True,137.0,negotiable,mint_condition,Zollernalbkreis,False,4.0,1.0,True,B
1310.0,True,2.0,True,True,145.03,no,first_time_use,Heilbronn_Kreis,True,4.0,2.0,True,A
990.0,True,1.0,False,False,75.46,no,first_time_use,D?sseldorf,True,2.0,1.0,True,A
1250.0,True,1.0,False,True,74.0,negotiable,first_time_use,Starnberg_Kreis,True,2.0,2.0,False,A
920.0,True,1.0,True,True,92.0,no,first_time_use,Ludwigshafen_am_Rhein,True,3.0,1.0,False,A_PLUS
1250.0,True,2.0,False,True,152.0,negotiable,first_time_use,Worms,False,3.0,2.0,False,A
1165.0,True,1.0,False,True,88.5,no,first_time_use,Offenbach_am_Main,True,3.0,4.0,False,B
1450.0,True,1.0,False,True,103.0,no,first_time_use,Dresden,True,4.0,1.0,False,A_PLUS
900.0,True,1.0,False,True,88.77,negotiable,first_time_use,Dortmund,True,3.5,1.0,False,A_PLUS
443.0,False,1.0,False,False,24.0,no,mint_condition,Ingolstadt,False,1.0,1.0,False,B
1120.0,True,1.0,True,False,114.95,negotiable,first_time_use,Leipzig,True,4.0,3.0,False,B
1402.5,True,1.0,False,True,93.5,yes,first_time_use,Ebersberg_Kreis,True,3.0,1.0,False,A
584.99,True,1.0,True,True,42.7,yes,first_time_use,Leipzig,True,2.0,1.0,False,B
695.0,True,1.0,False,False,81.0,no,mint_condition,Steinfurt_Kreis,True,2.0,2.0,False,A
850.0,True,1.0,True,False,63.68,no,first_time_use,Oldenburg_Oldenburg,True,3.0,3.0,False,B
1047.58,True,1.0,False,False,123.25,negotiable,first_time_use,Chemnitz,False,4.0,1.0,True,B
750.0,True,1.0,False,False,75.0,no,first_time_use,Bergstra?e_Kreis,False,2.0,1.0,True,A
1069.0,True,1.0,True,False,48.61,no,first_time_use,Landsberg_am_Lech_Kreis,True,1.0,2.0,True,B
1162.0,True,1.0,True,False,101.12,negotiable,first_time_use,Leipzig,True,4.0,1.0,True,A
1199.0,True,1.0,True,True,109.0,no,first_time_use,Hannover,True,4.0,0.0,False,A
968.41,True,1.0,True,False,69.67,yes,first_time_use,Dresden,True,2.0,7.0,False,B
1130.0,True,1.0,False,False,141.37,negotiable,first_time_use,Herford_Kreis,True,3.0,3.0,False,A
1250.0,True,1.0,False,True,139.0,negotiable,first_time_use,Plauen,False,4.0,2.0,False,C
1150.0,True,1.0,True,True,67.0,negotiable,first_time_use,Dachau_Kreis,False,2.0,3.0,True,C
935.0,True,1.0,True,False,93.05,negotiable,first_time_use,Leipzig,True,4.0,1.0,False,B
2300.0,True,1.0,True,False,105.0,negotiable,first_time_use,Berlin,True,3.0,4.0,False,B
840.0,True,1.0,False,True,72.0,negotiable,first_time_use,Offenbach_Kreis,True,2.0,1.0,True,A
1070.0,True,1.0,True,False,74.38,negotiable,first_time_use,Frankfurt_am_Main,True,2.0,3.0,False,B
900.0,False,1.0,False,True,95.0,no,first_time_use,Pfaffenhofen_an_der_Ilm_Kreis,False,4.0,1.0,False,A_PLUS
1016.0,True,1.0,True,True,63.5,negotiable,first_time_use,N?rnberg,True,2.0,1.0,False,A
860.0,True,1.0,True,True,77.13,no,first_time_use,Marburg_Biedenkopf_Kreis,True,3.0,3.0,False,A
796.0,True,1.0,False,True,65.01,negotiable,mint_condition,Gro?_Gerau_Kreis,True,2.0,0.0,True,B
980.0,True,1.0,True,True,90.0,negotiable,mint_condition,Harburg_Kreis,True,3.0,2.0,True,A
1190.0,True,1.0,False,True,113.0,no,first_time_use,Main_Kinzig_Kreis,True,3.0,3.0,False,A_PLUS
1200.0,True,2.0,False,True,97.0,no,first_time_use,Miesbach_Kreis,True,3.0,0.0,True,A_PLUS
1750.0,True,2.0,False,True,150.0,no,first_time_use,Darmstadt_Dieburg_Kreis,True,4.0,2.0,False,A
800.0,True,1.0,False,False,72.0,no,first_time_use,Biberach_Kreis,False,3.0,3.0,False,A_PLUS
1290.0,True,1.0,True,True,86.3,no,first_time_use,Bremen,True,3.0,3.0,False,A
690.0,True,1.0,True,True,69.06,no,well_kept,Verden_Kreis,True,2.0,0.0,False,A
800.0,True,2.0,False,True,55.78,no,first_time_use,Berchtesgadener_Land_Kreis,False,2.0,0.0,True,A_PLUS
950.0,True,1.0,True,False,89.51,negotiable,first_time_use,Leipzig,True,3.0,2.0,True,A
600.0,True,1.0,True,True,43.0,negotiable,first_time_use,Passau,True,1.5,4.0,False,A_PLUS
1385.0,True,1.0,True,True,69.0,no,first_time_use,Ludwigsburg_Kreis,True,2.0,1.0,True,A
641.7,True,1.0,False,False,71.3,no,first_time_use,Recklinghausen_Kreis,True,2.5,1.0,False,B
950.0,True,1.0,False,True,100.68,negotiable,first_time_use,Dresden,True,4.0,0.0,False,A
1550.0,True,1.0,False,True,89.0,negotiable,first_time_use,D?sseldorf,True,3.0,4.0,False,A_PLUS
1000.0,True,1.0,False,False,79.25,negotiable,first_time_use,Potsdam,True,3.0,1.0,False,A_PLUS
900.7,True,1.0,False,False,90.07,no,first_time_use,Euskirchen_Kreis,False,3.0,3.0,False,A_PLUS
695.0,False,1.0,False,True,61.86,no,first_time_use,Dresden,True,2.0,3.0,False,A
1800.0,True,1.0,True,False,62.86,no,first_time_use,Berlin,True,2.0,7.0,False,B
1040.0,True,1.0,True,False,101.38,negotiable,first_time_use,Leipzig,True,4.0,2.0,True,A
849.71,True,1.0,True,False,54.82,negotiable,first_time_use,Frankfurt_am_Main,True,3.0,3.0,False,B
720.0,True,1.0,False,False,91.69,no,first_time_use,Aachen_Kreis,False,2.0,1.0,True,A_PLUS
950.0,True,22.0,False,False,80.0,negotiable,first_time_use,Schaumburg_Kreis,True,2.0,3.0,True,A
1250.0,True,1.0,False,True,74.0,negotiable,first_time_use,Starnberg_Kreis,True,2.0,2.0,False,A
1129.84,True,1.0,True,False,84.2,negotiable,first_time_use,Frankfurt_am_Main,True,3.0,7.0,False,B
740.0,True,1.0,True,True,61.68,no,mint_condition,Neuburg_Schrobenhausen_Kreis,False,2.0,1.0,False,A
1150.0,True,1.0,True,True,107.0,negotiable,first_time_use,D?ren_Kreis,True,2.5,3.0,False,A_PLUS
1212.0,True,1.0,True,True,96.96,yes,first_time_use,Duisburg,True,3.0,1.0,False,A
920.0,True,1.0,False,True,93.0,negotiable,first_time_use,Bielefeld,True,3.0,1.0,True,A
1780.0,True,1.0,True,True,101.44,negotiable,mint_condition,M?nchen,True,4.0,3.0,True,B
737.67,True,1.0,False,True,86.79,negotiable,first_time_use,Aachen_Kreis,True,3.0,3.0,False,B
1460.0,True,1.0,True,True,87.27,negotiable,first_time_use,Frankfurt_am_Main,True,4.0,4.0,False,A
943.0,True,1.0,True,True,65.23,no,first_time_use,Darmstadt_Dieburg_Kreis,True,2.0,1.0,False,B
985.0,True,2.0,False,False,75.75,negotiable,first_time_use,Potsdam_Mittelmark_Kreis,False,3.0,0.0,True,A_PLUS
1250.0,True,2.0,True,True,103.0,no,first_time_use,B?blingen_Kreis,False,3.0,3.0,False,A
727.0,True,1.0,True,True,91.0,negotiable,first_time_use_after_refurbishment,Magdeburg,False,4.0,1.0,False,D
1095.0,True,1.0,False,True,99.34,no,first_time_use,Dresden,True,4.0,2.0,False,A
1268.75,True,2.0,False,True,87.5,no,first_time_use,Bad_D?rkheim_Kreis,True,3.0,1.0,True,A
2048.0,True,1.0,False,True,178.06,negotiable,first_time_use,Krefeld,True,3.0,4.0,False,C
615.24,True,1.0,True,True,42.43,yes,first_time_use,Leipzig,True,2.0,4.0,True,B
1245.0,True,1.0,False,True,92.0,no,first_time_use,T?bingen_Kreis,True,3.0,1.0,False,B
1102.0,True,1.0,True,True,116.0,no,first_time_use,Breisgau_Hochschwarzwald_Kreis,False,4.0,1.0,True,A_PLUS
990.0,True,1.0,True,False,99.0,negotiable,first_time_use,Pinneberg_Kreis,True,3.0,1.0,False,A_PLUS
575.0,True,1.0,False,True,60.0,no,first_time_use,Forchheim_Kreis,True,2.0,1.0,False,A
1090.0,True,2.0,False,True,95.0,negotiable,first_time_use,Bamberg,True,3.0,3.0,False,A
1475.0,True,1.0,True,True,107.0,no,first_time_use,M?nster,True,3.0,1.0,False,A_PLUS
1100.0,True,1.0,True,True,72.9,no,first_time_use,Hamburg,True,2.0,2.0,False,B
930.0,True,1.0,True,True,105.8,no,first_time_use,Schwandorf_Kreis,True,4.0,1.0,False,B
890.0,True,1.0,True,True,74.1,no,first_time_use,Ravensburg_Kreis,True,2.0,1.0,False,A
1359.99,True,1.0,True,True,100.74,yes,first_time_use,Leipzig,True,4.0,4.0,False,B
860.0,True,2.0,True,True,116.0,no,first_time_use,Erlangen_H?chstadt_Kreis,False,3.0,1.0,False,B
1490.0,True,1.0,True,True,129.23,negotiable,first_time_use,Baden_Baden,True,3.5,0.0,True,A_PLUS
2200.0,True,1.0,True,True,155.0,yes,mint_condition,Hamburg,True,3.0,0.0,False,B
1770.0,True,1.0,False,True,125.2,no,first_time_use,Stuttgart,False,3.0,2.0,True,C
1180.0,True,1.0,True,True,86.0,no,first_time_use,Erlangen,True,3.0,2.0,False,B
650.0,True,1.0,False,False,93.0,negotiable,first_time_use,Ammerland_Kreis,False,3.0,1.0,False,A
835.0,True,1.0,False,False,83.2,no,first_time_use,Dresden,True,3.0,1.0,False,B
630.0,True,1.0,False,True,66.0,no,first_time_use,Wetteraukreis,True,2.0,0.0,True,B
890.0,True,1.0,True,False,57.82,negotiable,first_time_use,Frankfurt_am_Main,True,2.0,0.0,True,B
949.33,True,1.0,False,True,82.55,no,first_time_use,Mannheim,True,2.0,4.0,False,A_PLUS
1264.32,True,1.0,False,True,140.48,no,first_time_use,Leipzig,True,4.0,2.0,False,B
1440.0,True,1.0,True,True,111.42,no,first_time_use,Mannheim,True,3.0,1.0,False,B
800.0,True,1.0,False,False,66.59,negotiable,first_time_use,Potsdam,True,2.0,1.0,False,A_PLUS
468.0,True,1.0,False,False,52.0,no,first_time_use,Recklinghausen_Kreis,False,2.0,1.0,True,A
1090.0,True,1.0,True,True,80.0,negotiable,first_time_use,Mannheim,True,3.0,1.0,False,B
1080.0,True,1.0,False,True,97.69,negotiable,first_time_use,Mettmann_Kreis,True,3.0,2.0,False,A_PLUS
750.0,True,1.0,True,True,73.17,negotiable,first_time_use,M?hldorf_am_Inn_Kreis,True,3.0,2.0,False,A
1940.0,True,1.0,True,True,154.84,negotiable,first_time_use,Celle_Kreis,True,5.0,1.0,False,A
1380.0,True,1.0,True,True,146.0,no,mint_condition,Ludwigsburg_Kreis,True,6.0,3.0,False,A_PLUS
564.0,True,1.0,False,False,66.36,no,first_time_use,Kleve_Kreis,False,2.0,1.0,False,A
580.0,True,1.0,False,False,55.0,negotiable,first_time_use,Oldenburg_Oldenburg,False,2.0,0.0,False,A_PLUS
852.8,True,1.0,True,True,65.6,yes,mint_condition,K?ln,True,2.0,3.0,True,A_PLUS
801.27,True,1.0,True,True,80.18,no,first_time_use,Bad_Kreuznach_Kreis,True,2.0,3.0,False,B
2181.96,True,2.0,True,True,121.22,negotiable,first_time_use,Berlin,True,3.0,5.0,False,C
2055.0,True,1.0,False,True,91.2,negotiable,first_time_use,M?nchen,True,3.0,2.0,False,B
1650.0,True,1.0,True,True,110.0,negotiable,first_time_use,D?sseldorf,True,4.0,0.0,True,B
700.0,True,1.0,False,True,77.0,no,first_time_use,Enzkreis,False,3.0,1.0,False,A_PLUS
809.3,True,1.0,False,True,87.49,negotiable,first_time_use,Wesel_Kreis,True,3.0,1.0,False,A_PLUS
1300.0,True,1.0,False,True,103.0,negotiable,first_time_use,Mainz,False,3.0,1.0,False,A
1303.93,True,1.0,True,True,98.04,yes,first_time_use,Leipzig,True,4.0,4.0,True,B
1220.0,True,1.0,True,False,115.04,negotiable,first_time_use,Leipzig,True,4.0,1.0,False,B
770.0,True,1.0,True,True,58.0,negotiable,first_time_use,Hamburg,True,2.0,2.0,False,C
1795.0,False,1.0,True,True,96.83,negotiable,first_time_use,Berlin,True,4.0,7.0,True,A
930.0,True,2.0,True,True,95.0,negotiable,first_time_use_after_refurbishment,Bad_Kreuznach_Kreis,True,3.0,2.0,False,A_PLUS
902.42,True,1.0,True,False,65.87,yes,first_time_use,Dresden,True,2.0,6.0,False,C
690.0,True,1.0,True,True,66.18,no,first_time_use,Verden_Kreis,True,2.0,1.0,False,A
557.14,True,1.0,True,True,42.66,yes,first_time_use,Leipzig,True,2.0,2.0,True,B
1150.0,True,1.0,True,True,84.37,negotiable,first_time_use,Main_Kinzig_Kreis,True,3.0,2.0,False,A_PLUS
641.7,True,1.0,False,False,71.3,no,first_time_use,Recklinghausen_Kreis,True,2.5,1.0,False,B
1480.0,True,1.0,False,True,141.0,no,first_time_use,Rosenheim_Kreis,False,4.0,1.0,False,A_PLUS
840.0,True,1.0,False,True,61.2,no,first_time_use,Mainz,True,2.0,3.0,False,A
595.0,True,1.0,True,False,57.5,no,first_time_use,Vechta_Kreis,False,2.0,2.0,False,A_PLUS
2450.0,True,1.0,True,False,227.0,no,first_time_use,Braunschweig,True,5.0,6.0,False,A
1085.0,True,1.0,False,True,98.5,no,first_time_use,Landshut,True,3.0,2.0,False,B
2035.0,True,1.0,False,True,176.96,negotiable,first_time_use,Krefeld,True,3.0,4.0,False,C
377.0,False,1.0,True,False,22.2,no,first_time_use,Erlangen,True,1.0,1.0,False,A
1700.0,True,1.0,False,False,138.5,negotiable,first_time_use,Essen,True,3.0,1.0,True,A_PLUS
550.0,True,1.0,True,True,51.81,no,first_time_use,Landshut_Kreis,False,2.0,2.0,False,A_PLUS
1160.0,True,1.0,True,True,116.0,negotiable,first_time_use,Lippe_Kreis,True,3.0,1.0,False,A
1195.0,True,1.0,True,True,105.78,negotiable,first_time_use,Gro?_Gerau_Kreis,True,3.0,1.0,False,A_PLUS
1099.45,True,2.0,True,True,100.0,negotiable,first_time_use,Landshut_Kreis,True,3.0,0.0,True,A
936.0,True,1.0,False,True,115.0,no,first_time_use,Unterallg?u_Kreis,True,3.0,2.0,False,A_PLUS
2279.0,True,1.0,True,True,133.37,negotiable,first_time_use,Berlin,True,4.0,5.0,False,D
980.0,True,1.0,True,True,95.27,yes,first_time_use,Berchtesgadener_Land_Kreis,True,3.0,1.0,False,C
701.39,True,1.0,False,False,73.83,no,first_time_use,Recklinghausen_Kreis,True,2.5,0.0,True,B
790.0,True,2.0,False,True,86.94,negotiable,first_time_use,M?hldorf_am_Inn_Kreis,True,3.0,2.0,False,B
897.0,False,1.0,False,False,46.0,negotiable,mint_condition,F?rstenfeldbruck_Kreis,True,2.0,2.0,False,A
342.0,False,1.0,False,True,40.0,no,refurbished,Heinsberg_Kreis,False,2.0,1.0,False,A_PLUS
1095.0,True,1.0,False,True,80.65,negotiable,first_time_use,D?sseldorf,True,3.0,3.0,False,B
2080.0,True,2.0,True,True,124.5,no,first_time_use,Mainz,True,3.0,3.0,False,B
1195.0,True,1.0,True,True,105.78,negotiable,first_time_use,Gro?_Gerau_Kreis,True,3.0,3.0,False,A_PLUS
920.0,True,2.0,False,False,88.0,no,first_time_use,G?nzburg_Kreis,True,2.0,1.0,False,A_PLUS
1350.0,True,1.0,False,True,134.31,negotiable,first_time_use,Rheinisch_Bergischer_Kreis,False,4.0,0.0,False,A_PLUS
2172.96,True,1.0,True,True,120.72,negotiable,first_time_use,Berlin,True,3.0,0.0,True,B
2200.0,True,2.0,True,True,157.0,no,first_time_use,Rosenheim_Kreis,True,4.0,2.0,False,B
470.0,False,1.0,False,True,52.0,negotiable,first_time_use,Aachen_Kreis,True,2.0,1.0,False,A_PLUS
1050.0,True,1.0,False,False,127.38,negotiable,mint_condition,Hannover_Kreis,True,2.0,0.0,True,A
1050.0,True,1.0,False,True,105.14,no,first_time_use,Bochum,True,4.0,1.0,False,B
890.0,True,1.0,True,True,83.0,no,first_time_use,Segeberg_Kreis,True,2.0,1.0,False,A_PLUS
2450.0,True,1.0,True,True,148.04,negotiable,first_time_use,Frankfurt_am_Main,True,5.0,4.0,False,A_PLUS
1550.0,True,1.0,True,True,115.0,negotiable,first_time_use,Landsberg_am_Lech_Kreis,False,3.5,2.0,True,B
1638.0,True,1.0,False,True,78.0,negotiable,first_time_use,M?nchen,True,2.5,1.0,True,A
633.6,True,1.0,False,True,90.51,negotiable,first_time_use,Aachen_Kreis,True,4.0,2.0,True,B
1423.93,True,1.0,False,True,123.82,negotiable,first_time_use,Magdeburg,True,4.0,2.0,False,B
835.0,True,1.0,True,True,85.0,negotiable,first_time_use,Wuppertal,True,2.0,0.0,True,A
1446.91,True,1.0,True,True,113.93,yes,first_time_use,Leipzig,True,5.0,3.0,True,B
1466.72,True,1.0,True,True,107.06,yes,first_time_use,Dresden,True,4.0,4.0,False,C
795.0,True,1.0,False,True,90.29,negotiable,first_time_use,G?tersloh_Kreis,True,3.0,1.0,False,A_PLUS
1162.87,True,1.0,True,True,68.11,negotiable,first_time_use,Berlin,True,2.0,3.0,False,B
1070.0,True,1.0,True,True,71.3,no,first_time_use,T?bingen_Kreis,True,3.0,3.0,False,B
1435.0,True,2.0,True,True,130.15,negotiable,first_time_use_after_refurbishment,Westerwaldkreis,False,3.0,3.0,False,B
820.0,True,1.0,True,True,62.0,no,mint_condition,Hamburg,True,2.0,2.0,False,B
999.0,True,1.0,True,True,39.96,no,first_time_use,M?nchen,True,1.0,0.0,True,B
840.0,True,1.0,False,True,76.71,negotiable,first_time_use,Rhein_Erft_Kreis,True,3.0,2.0,False,A_PLUS
1120.0,True,1.0,False,True,107.0,negotiable,first_time_use,Kaufbeuren,True,3.0,0.0,True,A_PLUS
1150.0,False,1.0,True,True,90.55,negotiable,first_time_use,Wolfsburg,True,3.0,2.0,False,A_PLUS
1190.0,True,1.0,False,True,114.0,no,first_time_use,Solingen,True,2.0,2.0,False,A
910.0,True,1.0,True,True,121.69,negotiable,first_time_use,M?nchengladbach,True,4.0,1.0,False,A_PLUS
1220.0,True,1.0,False,True,106.0,negotiable,first_time_use,Bamberg,True,3.0,1.0,False,A
1400.0,True,2.0,False,True,132.0,no,first_time_use,Rosenheim_Kreis,False,4.0,2.0,False,B
750.0,True,1.0,False,True,79.0,no,first_time_use,M?hldorf_am_Inn_Kreis,False,3.0,1.0,False,A_PLUS
678.0,True,1.0,False,False,71.37,no,first_time_use,Peine_Kreis,False,3.0,2.0,False,A
1050.0,True,2.0,True,True,91.4,negotiable,first_time_use,Gie?en_Kreis,True,3.0,4.0,False,B
595.0,True,1.0,True,False,66.0,no,first_time_use,Aurich_Kreis,True,3.0,0.0,True,A
1070.0,True,1.0,False,True,117.01,no,first_time_use,Ulm,True,4.0,2.0,False,B
718.0,True,1.0,True,True,72.48,no,first_time_use,Osnabr?ck,True,2.0,0.0,False,A_PLUS
950.0,True,1.0,True,True,72.0,negotiable,first_time_use,B?blingen_Kreis,False,2.0,1.0,False,A
948.2,True,1.0,False,False,86.2,negotiable,first_time_use,Oberhavel_Kreis,False,3.0,1.0,True,B
930.0,True,1.0,False,True,97.23,negotiable,first_time_use,G?tersloh_Kreis,True,3.0,0.0,True,A
835.0,True,1.0,False,True,78.51,no,first_time_use,G?tersloh_Kreis,True,3.0,2.0,False,A
950.0,True,1.0,True,True,98.61,negotiable,first_time_use,M?hldorf_am_Inn_Kreis,False,3.0,0.0,True,A
890.0,True,1.0,True,False,100.0,negotiable,first_time_use,Westerwaldkreis,False,3.0,0.0,True,B
680.0,True,1.0,True,True,73.91,negotiable,first_time_use_after_refurbishment,Westerwaldkreis,False,2.0,2.0,False,B
934.12,True,1.0,True,False,84.92,no,first_time_use,Harburg_Kreis,True,3.0,1.0,False,A
1980.0,True,1.0,True,False,170.0,no,first_time_use,Braunschweig,True,4.0,4.0,False,A
1650.0,True,1.0,False,False,150.0,negotiable,first_time_use,Dresden,False,4.0,2.0,True,A_PLUS
1750.0,True,1.0,True,True,79.32,yes,first_time_use,M?nchen,True,3.0,2.0,True,B
1041.56,True,1.0,True,False,72.08,negotiable,first_time_use,Frankfurt_am_Main,True,2.0,3.0,False,B
1290.7,True,2.0,False,True,129.07,no,first_time_use,Leipzig,True,5.0,5.0,False,B
641.7,True,1.0,False,False,71.3,no,first_time_use,Recklinghausen_Kreis,True,2.5,1.0,False,B
1090.0,True,1.0,True,True,52.3,negotiable,first_time_use,Ludwigsburg_Kreis,True,2.0,1.0,False,A
1050.0,True,1.0,True,False,84.0,no,mint_condition,Osnabr?ck,False,3.0,1.0,False,B
1311.0,False,1.0,True,False,69.0,negotiable,first_time_use,F?rstenfeldbruck_Kreis,True,3.0,3.0,False,A
1300.0,True,1.0,False,True,120.92,no,first_time_use,Pforzheim,False,4.0,1.0,False,A_PLUS
860.16,True,1.0,False,False,81.92,negotiable,first_time_use,Gro?_Gerau_Kreis,True,3.0,4.0,False,B
900.0,True,1.0,False,True,83.89,negotiable,first_time_use,Dortmund,True,3.5,2.0,False,A_PLUS
1680.0,True,1.0,True,True,84.0,no,first_time_use,Frankfurt_am_Main,True,3.5,4.0,False,A
1299.9,True,1.0,True,True,54.05,negotiable,first_time_use,Berlin,True,2.0,4.0,False,B
870.0,True,1.0,False,True,108.0,no,first_time_use,Schwalm_Eder_Kreis,False,3.0,1.0,False,B
1390.0,True,1.0,True,False,162.0,negotiable,first_time_use,Westerwaldkreis,False,5.0,2.0,True,B
890.0,True,1.0,True,True,89.0,negotiable,first_time_use,Wuppertal,True,3.0,0.0,True,A
650.0,True,1.0,False,True,44.0,negotiable,first_time_use,Rhein_Erft_Kreis,True,2.0,1.0,True,A_PLUS
980.0,True,1.0,False,True,115.0,negotiable,first_time_use,Plauen,True,4.0,2.0,True,A_PLUS
850.0,True,1.0,True,True,52.82,no,first_time_use,Ebersberg_Kreis,True,2.0,2.0,False,B
830.0,True,1.0,False,True,60.67,no,first_time_use,Mainz,True,2.0,2.0,False,A
1430.0,True,1.0,True,True,114.0,no,first_time_use,Speyer,True,4.0,3.0,False,A
520.0,True,33.0,False,False,18.16,no,first_time_use,Stormarn_Kreis,True,1.0,2.0,False,A_PLUS
1080.2,True,1.0,False,False,108.02,yes,first_time_use,Leipzig_Kreis,True,4.0,3.0,False,B
1020.0,True,1.0,False,True,72.0,no,first_time_use,F?rstenfeldbruck_Kreis,False,2.0,1.0,False,B
825.0,True,1.0,True,True,72.9,negotiable,first_time_use,Segeberg_Kreis,True,2.0,3.0,False,A_PLUS
721.68,False,1.0,False,True,78.3,negotiable,first_time_use,Eichst?tt_Kreis,False,3.0,2.0,False,B
1150.0,True,1.0,True,True,78.0,no,first_time_use,Wetteraukreis,True,2.0,2.0,True,A_PLUS
1307.0,True,1.0,False,True,98.28,negotiable,first_time_use,Mannheim,True,3.0,4.0,False,B
1600.0,True,1.0,False,False,126.0,negotiable,first_time_use,Heidelberg,False,5.0,1.0,False,A_PLUS
1447.03,True,1.0,True,False,114.39,negotiable,first_time_use,Frankfurt_am_Main,True,4.0,2.0,False,B
1550.81,True,1.0,True,True,86.88,negotiable,first_time_use,Berlin,True,3.0,2.0,False,B
1002.0,True,2.0,False,False,111.28,no,first_time_use,Mainz_Bingen_Kreis,False,4.0,1.0,False,A
1100.0,True,1.0,False,False,115.0,no,first_time_use,Minden_L?bbecke_Kreis,False,3.0,1.0,True,A
615.0,True,9.0,False,True,61.5,negotiable,first_time_use,M?nchengladbach,True,2.0,1.0,False,A_PLUS
860.16,True,1.0,False,False,81.92,negotiable,first_time_use,Gro?_Gerau_Kreis,True,3.0,4.0,False,B
512.0,True,1.0,True,True,40.0,negotiable,first_time_use,Dresden,True,1.0,1.0,False,A_PLUS
795.0,True,1.0,False,False,84.53,no,first_time_use,Peine_Kreis,False,3.0,0.0,False,A
1195.19,True,1.0,False,True,133.99,negotiable,first_time_use,Lippe_Kreis,True,3.0,1.0,False,A_PLUS
1050.0,True,2.0,False,True,96.0,no,first_time_use,Kaufbeuren,True,3.0,5.0,False,A
610.1,True,1.0,False,True,76.26,negotiable,first_time_use,Aachen_Kreis,True,3.0,0.0,True,B
852.38,False,2.0,False,True,88.79,negotiable,first_time_use,Neuburg_Schrobenhausen_Kreis,False,3.5,1.0,False,A
1600.0,True,1.0,False,True,135.0,negotiable,first_time_use,Rhein_Neckar_Kreis,True,5.0,2.0,False,A
714.49,True,1.0,True,True,64.08,negotiable,first_time_use,Dahme_Spreewald_Kreis,True,2.0,0.0,False,A
675.0,True,1.0,False,False,84.59,no,first_time_use,Kleve_Kreis,False,3.0,1.0,False,A_PLUS
858.0,True,1.0,False,True,90.0,negotiable,first_time_use,Rhein_Erft_Kreis,True,3.0,1.0,True,A_PLUS
777.0,True,1.0,False,False,74.0,no,first_time_use,Osnabr?ck,True,2.0,1.0,False,A_PLUS
1073.0,True,2.0,True,True,75.21,no,first_time_use,Darmstadt_Dieburg_Kreis,True,2.0,1.0,False,B
699.16,True,1.0,True,False,62.36,negotiable,first_time_use,Leipzig,True,2.0,5.0,False,B
1200.0,True,1.0,False,False,109.0,no,first_time_use,Enzkreis,False,4.5,0.0,True,A_PLUS
1228.0,True,2.0,False,True,122.81,negotiable,first_time_use,Leipzig_Kreis,True,4.0,0.0,False,A
640.95,True,1.0,False,True,63.46,no,first_time_use,Dresden,True,2.0,6.0,False,B
950.0,True,1.0,True,True,65.07,negotiable,first_time_use,Bad_T?lz_Wolfratshausen_Kreis,True,2.0,2.0,False,A
1450.0,True,2.0,True,True,143.0,negotiable,first_time_use,Limburg_Weilburg_Kreis,True,4.0,3.0,False,A_PLUS
1390.0,True,1.0,False,True,92.78,no,mint_condition,Bonn,True,3.0,2.0,False,A_PLUS
894.0,True,1.0,False,False,138.0,negotiable,first_time_use,Celle_Kreis,False,4.0,1.0,False,A_PLUS
950.0,True,1.0,False,True,70.8,negotiable,first_time_use,N?rnberg,True,2.0,0.0,False,A_PLUS
1285.0,True,1.0,False,True,109.82,negotiable,first_time_use,Mettmann_Kreis,True,3.0,1.0,False,A
1955.0,True,1.0,False,True,94.04,negotiable,first_time_use,M?nchen,True,4.0,0.0,False,A
950.0,True,1.0,False,True,105.13,no,mint_condition,Enzkreis,True,3.0,1.0,False,A
